web-scraper-order,web-scraper-start-url,cited_links,cited_links-href,cited_paper_doi,cited_paper_doi-href
"1571870455-12900","https://doi.org/10.1109/SCC.2005.100","View Article","https://ieeexplore.ieee.org/document/5394120","10.1109/APSCC.2009.5394120","https://doi.org/10.1109/APSCC.2009.5394120"
"1571858444-11769","https://doi.org/10.1109/TSC.2014.2376563","View Article","https://ieeexplore.ieee.org/document/8821824","10.1109/ICFC.2019.00012","https://doi.org/10.1109/ICFC.2019.00012"
"1571830407-7926","https://doi.org/10.1109/TSC.2010.9","View Article","https://ieeexplore.ieee.org/document/8760591","10.23919/CISTI.2019.8760591","https://doi.org/10.23919/CISTI.2019.8760591"
"1571865882-12509","https://doi.org/10.1109/TSC.2014.2373366","View Article","https://ieeexplore.ieee.org/document/7460526","10.1109/CISS.2016.7460526","https://doi.org/10.1109/CISS.2016.7460526"
"1571824821-6934","https://doi.org/10.1109/TSC.2010.39","View Article","https://ieeexplore.ieee.org/document/6722256","10.1109/SMC.2013.503","https://doi.org/10.1109/SMC.2013.503"
"1571851750-10762","https://doi.org/10.1109/TSC.2012.14","View Article","https://ieeexplore.ieee.org/document/6676685","10.1109/CLOUD.2013.102","https://doi.org/10.1109/CLOUD.2013.102"
"1571854704-11090","https://doi.org/10.1109/TSC.2015.2497705","View Article","https://ieeexplore.ieee.org/document/8252775","10.1109/TII.2018.2791423","https://doi.org/10.1109/TII.2018.2791423"
"1571871040-12954","https://doi.org/10.1109/SCC.2006.80","View Article","https://ieeexplore.ieee.org/document/5693255","10.1109/ECOWS.2010.29","https://doi.org/10.1109/ECOWS.2010.29"
"1571872634-13067","https://doi.org/10.1109/SCC.2004.1358037","View Article","https://ieeexplore.ieee.org/document/4276483","10.1109/ICIS.2007.135","https://doi.org/10.1109/ICIS.2007.135"
"1571814623-5092","https://doi.org/10.1109/TSC.2013.55","View Article","https://ieeexplore.ieee.org/document/8116482","10.1109/INFCOMW.2017.8116482","https://doi.org/10.1109/INFCOMW.2017.8116482"
"1571822441-6539","https://doi.org/10.1109/TSC.2010.46","View Article","https://ieeexplore.ieee.org/document/7571090","10.1109/MCC.2016.92","https://doi.org/10.1109/MCC.2016.92"
"1571876900-13391","https://doi.org/10.1109/SCC.2013.75","View Article","https://ieeexplore.ieee.org/document/6978142","10.1109/IWAISE.2014.12","https://doi.org/10.1109/IWAISE.2014.12"
"1571845929-10157","https://doi.org/10.1109/TSC.2011.35","View Article","https://ieeexplore.ieee.org/document/6928929","10.1109/ICWS.2014.69","https://doi.org/10.1109/ICWS.2014.69"
"1571839518-9522","https://doi.org/10.1109/TSC.2015.2449314","View Article","https://ieeexplore.ieee.org/document/8288325","10.1109/VTCFall.2017.8288325","https://doi.org/10.1109/VTCFall.2017.8288325"
"1571834554-8661","https://doi.org/10.1109/TSC.2014.2310213","View Article","https://ieeexplore.ieee.org/document/7557517","10.1109/SCC.2016.97","https://doi.org/10.1109/SCC.2016.97"
"1571826808-7289","https://doi.org/10.1109/TSC.2016.2542813","View Article","https://ieeexplore.ieee.org/document/8379425","10.1109/ACCESS.2018.2843565","https://doi.org/10.1109/ACCESS.2018.2843565"
"1571820130-6116","https://doi.org/10.1109/TSC.2011.7","View Article","https://ieeexplore.ieee.org/document/6382896","10.1109/CGC.2012.63","https://doi.org/10.1109/CGC.2012.63"
"1571879282-13624","https://doi.org/10.1109/SCC.2005.73","View Article","https://ieeexplore.ieee.org/document/4365489","10.1109/ICPCA.2007.4365489","https://doi.org/10.1109/ICPCA.2007.4365489"
"1571858458-11771","https://doi.org/10.1109/TSC.2014.2376563","View Article","https://ieeexplore.ieee.org/document/8737517","10.1109/INFOCOM.2019.8737517","https://doi.org/10.1109/INFOCOM.2019.8737517"
"1571852354-10821","https://doi.org/10.1109/TSC.2015.2512589","View Article","https://ieeexplore.ieee.org/document/7864196","10.1109/CyberC.2016.11","https://doi.org/10.1109/CyberC.2016.11"
"1571871415-12977","https://doi.org/10.1109/SCC.2010.28","View Article","https://ieeexplore.ieee.org/document/6982070","10.1109/ICEBE.2014.32","https://doi.org/10.1109/ICEBE.2014.32"
"1571856931-11631","https://doi.org/10.1109/TSC.2008.2","View Article","https://ieeexplore.ieee.org/document/5552796","10.1109/ICWS.2010.79","https://doi.org/10.1109/ICWS.2010.79"
"1571829208-7706","https://doi.org/10.1109/TSC.2015.2481900","View Article","https://ieeexplore.ieee.org/document/8731414","10.1109/ICDE.2019.00097","https://doi.org/10.1109/ICDE.2019.00097"
"1571844560-10020","https://doi.org/10.1109/TSC.2009.24","View Article","https://ieeexplore.ieee.org/document/8862497","10.1049/trit.2019.0018","https://doi.org/10.1049/trit.2019.0018"
"1571877050-13405","https://doi.org/10.1109/SCC.2012.16","View Article","https://ieeexplore.ieee.org/document/7226855","10.1109/TSC.2015.2473840","https://doi.org/10.1109/TSC.2015.2473840"
"1571850271-10619","https://doi.org/10.1109/TSC.2012.34","View Article","https://ieeexplore.ieee.org/document/7237327","10.1109/SAI.2015.7237327","https://doi.org/10.1109/SAI.2015.7237327"
"1571820416-6176","https://doi.org/10.1109/TSC.2010.49","View Article","https://ieeexplore.ieee.org/document/6823400","10.1109/ICGCE.2013.6823400","https://doi.org/10.1109/ICGCE.2013.6823400"
"1571893531-14809","https://doi.org/10.1109/SCC.2004.1358050","View Article","https://ieeexplore.ieee.org/document/1562736","10.1109/CIT.2005.129","https://doi.org/10.1109/CIT.2005.129"
"1571812584-4633","https://doi.org/10.1109/TSC.2014.2381496","View Article","https://ieeexplore.ieee.org/document/8694941","10.1109/TCSS.2019.2906925","https://doi.org/10.1109/TCSS.2019.2906925"
"1571803119-3104","https://doi.org/10.1109/TSC.2015.2471307","View Article","https://ieeexplore.ieee.org/document/7805283","10.1109/ACCESS.2017.2647838","https://doi.org/10.1109/ACCESS.2017.2647838"
"1571834335-8614","https://doi.org/10.1109/TSC.2012.13","View Article","https://ieeexplore.ieee.org/document/8456430","10.1109/SCC.2018.00044","https://doi.org/10.1109/SCC.2018.00044"
"1571795236-1011","https://doi.org/10.1109/TSC.2009.22","View Article","https://ieeexplore.ieee.org/document/7751648","10.1109/ISCIT.2016.7751648","https://doi.org/10.1109/ISCIT.2016.7751648"
"1571883714-13963","https://doi.org/10.1109/SCC.2011.110","View Article","https://ieeexplore.ieee.org/document/8696013","10.1109/ICITSI.2018.8696013","https://doi.org/10.1109/ICITSI.2018.8696013"
"1571844112-9981","https://doi.org/10.1109/TSC.2010.21","View Article","https://ieeexplore.ieee.org/document/6649692","10.1109/SCC.2013.101","https://doi.org/10.1109/SCC.2013.101"
"1571821142-6313","https://doi.org/10.1109/TSC.2008.1","View Article","https://ieeexplore.ieee.org/document/5960259","10.1109/IJCSS.2011.21","https://doi.org/10.1109/IJCSS.2011.21"
"1571818743-5873","https://doi.org/10.1109/TSC.2015.2428246","View Article","https://ieeexplore.ieee.org/document/8016586","10.1109/TPDS.2017.2744627","https://doi.org/10.1109/TPDS.2017.2744627"
"1571816718-5486","https://doi.org/10.1109/TSC.2013.2295611","View Article","https://ieeexplore.ieee.org/document/8513751","10.1109/ACCESS.2018.2878468","https://doi.org/10.1109/ACCESS.2018.2878468"
"1571858514-11777","https://doi.org/10.1109/TSC.2014.2376563","View Article","https://ieeexplore.ieee.org/document/8052507","10.1109/TPDS.2017.2757479","https://doi.org/10.1109/TPDS.2017.2757479"
"1571880375-13706","https://doi.org/10.1109/SCC.2011.16","View Article","https://ieeexplore.ieee.org/document/6599024","10.1109/TNSM.2013.13.120334","https://doi.org/10.1109/TNSM.2013.13.120334"
"1571821213-6327","https://doi.org/10.1109/TSC.2008.1","View Article","https://ieeexplore.ieee.org/document/5670027","10.1109/ICTAI.2010.28","https://doi.org/10.1109/ICTAI.2010.28"
"1571853205-10923","https://doi.org/10.1109/TSC.2011.24","View Article","https://ieeexplore.ieee.org/document/7508111","10.1109/CONFLUENCE.2016.7508111","https://doi.org/10.1109/CONFLUENCE.2016.7508111"
"1571823386-6708","https://doi.org/10.1109/TSC.2013.40","View Article","https://ieeexplore.ieee.org/document/8673555","10.1109/ACCESS.2019.2907018","https://doi.org/10.1109/ACCESS.2019.2907018"
"1571853189-10922","https://doi.org/10.1109/TSC.2011.24","View Article","https://ieeexplore.ieee.org/document/6821581","10.1109/CSNT.2014.235","https://doi.org/10.1109/CSNT.2014.235"
"1571821394-6359","https://doi.org/10.1109/TSC.2008.1","View Article","https://ieeexplore.ieee.org/document/5474105","10.1109/APWeb.2010.48","https://doi.org/10.1109/APWeb.2010.48"
"1571856548-11591","https://doi.org/10.1109/TSC.2010.4","View Article","https://ieeexplore.ieee.org/document/6269776","10.1109/WETICE.2012.41","https://doi.org/10.1109/WETICE.2012.41"
"1571845134-10074","https://doi.org/10.1109/TSC.2008.17","View Article","https://ieeexplore.ieee.org/document/6257791","10.1109/ICWS.2012.50","https://doi.org/10.1109/ICWS.2012.50"
"1571864733-12386","https://doi.org/10.1109/TSC.2011.61","View Article","https://ieeexplore.ieee.org/document/7463002","10.1109/JSYST.2016.2542251","https://doi.org/10.1109/JSYST.2016.2542251"
"1571840663-9657","https://doi.org/10.1109/TSC.2010.60","View Article","https://ieeexplore.ieee.org/document/8698088","10.1109/ICCSP.2019.8698088","https://doi.org/10.1109/ICCSP.2019.8698088"
"1571803746-3337","https://doi.org/10.1109/TSC.2009.4","View Article","https://ieeexplore.ieee.org/document/5175882","10.1109/ICWS.2009.90","https://doi.org/10.1109/ICWS.2009.90"
"1571887962-14318","https://doi.org/10.1109/SCC.2007.35","View Article","https://ieeexplore.ieee.org/document/6462691","10.1109/APSEC.2012.52","https://doi.org/10.1109/APSEC.2012.52"
"1571852409-10843","https://doi.org/10.1109/TSC.2016.2596289","View Article","https://ieeexplore.ieee.org/document/8015589","10.1109/FUZZ-IEEE.2017.8015589","https://doi.org/10.1109/FUZZ-IEEE.2017.8015589"
"1571873128-13110","https://doi.org/10.1109/SCC.2011.26","View Article","https://ieeexplore.ieee.org/document/6339263","10.1109/FPL.2012.6339263","https://doi.org/10.1109/FPL.2012.6339263"
"1571862177-12147","https://doi.org/10.1109/TSC.2014.2376558","View Article","https://ieeexplore.ieee.org/document/7930098","10.1109/ICDE.2017.242","https://doi.org/10.1109/ICDE.2017.242"
"1571831772-8175","https://doi.org/10.1109/TSC.2015.2413111","View Article","https://ieeexplore.ieee.org/document/7277116","10.1109/TSC.2015.2466545","https://doi.org/10.1109/TSC.2015.2466545"
"1571851709-10757","https://doi.org/10.1109/TSC.2012.14","View Article","https://ieeexplore.ieee.org/document/7859322","10.1109/JSAC.2017.2672239","https://doi.org/10.1109/JSAC.2017.2672239"
"1571874913-13234","https://doi.org/10.1109/SCC.2006.25","View Article","https://ieeexplore.ieee.org/document/4700514","10.1109/SERVICES-2.2008.15","https://doi.org/10.1109/SERVICES-2.2008.15"
"1571863659-12293","https://doi.org/10.1109/TSC.2016.2589243","View Article","https://ieeexplore.ieee.org/document/8035146","10.1109/HPCS.2017.107","https://doi.org/10.1109/HPCS.2017.107"
"1571816655-5476","https://doi.org/10.1109/TSC.2013.2295611","View Article","https://ieeexplore.ieee.org/document/8784035","10.1109/ACCESS.2019.2932430","https://doi.org/10.1109/ACCESS.2019.2932430"
"1571832244-8258","https://doi.org/10.1109/TSC.2010.5","View Article","https://ieeexplore.ieee.org/document/6746365","10.1109/CIS.2013.29","https://doi.org/10.1109/CIS.2013.29"
"1571856076-11486","https://doi.org/10.1109/TSC.2011.23","View Article","https://ieeexplore.ieee.org/document/7207361","10.1109/SCC.2015.43","https://doi.org/10.1109/SCC.2015.43"
"1571812946-4709","https://doi.org/10.1109/TSC.2011.52","View Article","https://ieeexplore.ieee.org/document/7005451","10.1109/TCC.2015.2389839","https://doi.org/10.1109/TCC.2015.2389839"
"1571821537-6384","https://doi.org/10.1109/TSC.2014.2362544","View Article","https://ieeexplore.ieee.org/document/7823195","10.1109/INVENTIVE.2016.7823195","https://doi.org/10.1109/INVENTIVE.2016.7823195"
"1571815897-5320","https://doi.org/10.1109/TSC.2009.10","View Article","https://ieeexplore.ieee.org/document/6104629","10.1109/ICEBE.2011.54","https://doi.org/10.1109/ICEBE.2011.54"
"1571893070-14765","https://doi.org/10.1109/SCC.2006.110","View Article","https://ieeexplore.ieee.org/document/5440281","null",""
"1571852391-10836","https://doi.org/10.1109/TSC.2016.2596289","View Article","https://ieeexplore.ieee.org/document/8756282","10.1109/ACCESS.2019.2927406","https://doi.org/10.1109/ACCESS.2019.2927406"
"1571891365-14598","https://doi.org/10.1109/SCC.2008.85","View Article","https://ieeexplore.ieee.org/document/6529283","10.1109/IC2E.2013.44","https://doi.org/10.1109/IC2E.2013.44"
"1571865229-12436","https://doi.org/10.1109/TSC.2016.2528246","View Article","https://ieeexplore.ieee.org/document/8685591","10.1109/ICCNC.2019.8685591","https://doi.org/10.1109/ICCNC.2019.8685591"
"1571847035-10265","https://doi.org/10.1109/TSC.2016.2598335","View Article","https://ieeexplore.ieee.org/document/8488459","10.1109/ACCESS.2018.2875242","https://doi.org/10.1109/ACCESS.2018.2875242"
"1571824531-6884","https://doi.org/10.1109/TSC.2014.2363474","View Article","https://ieeexplore.ieee.org/document/8632578","10.1109/ICCWAMTIP.2018.8632578","https://doi.org/10.1109/ICCWAMTIP.2018.8632578"
"1571891725-14639","https://doi.org/10.1109/SCC.2010.39","View Article","https://ieeexplore.ieee.org/document/6009310","10.1109/SCC.2011.110","https://doi.org/10.1109/SCC.2011.110"
"1571873501-13121","https://doi.org/10.1109/SCC.2008.16","View Article","https://ieeexplore.ieee.org/document/5693257","10.1109/ECOWS.2010.14","https://doi.org/10.1109/ECOWS.2010.14"
"1571879615-13650","https://doi.org/10.1109/SCC.2011.103","View Article","https://ieeexplore.ieee.org/document/6975376","10.1109/EDOCW.2014.52","https://doi.org/10.1109/EDOCW.2014.52"
"1571816451-5445","https://doi.org/10.1109/TSC.2008.15","View Article","https://ieeexplore.ieee.org/document/8166697","10.1109/CSEET.2017.33","https://doi.org/10.1109/CSEET.2017.33"
"1571857653-11695","https://doi.org/10.1109/TSC.2008.12","View Article","https://ieeexplore.ieee.org/document/7207293","10.1109/BigDataCongress.2015.109","https://doi.org/10.1109/BigDataCongress.2015.109"
"1571846208-10184","https://doi.org/10.1109/TSC.2013.48","View Article","https://ieeexplore.ieee.org/document/8457887","10.1109/CLOUD.2018.00119","https://doi.org/10.1109/CLOUD.2018.00119"
"1571864762-12390","https://doi.org/10.1109/TSC.2011.61","View Article","https://ieeexplore.ieee.org/document/7456914","10.1109/ICATCCT.2015.7456914","https://doi.org/10.1109/ICATCCT.2015.7456914"
"1571858474-11773","https://doi.org/10.1109/TSC.2014.2376563","View Article","https://ieeexplore.ieee.org/document/7462235","10.1109/TCC.2016.2560158","https://doi.org/10.1109/TCC.2016.2560158"
"1571844753-10034","https://doi.org/10.1109/TSC.2009.2","View Article","https://ieeexplore.ieee.org/document/5960237","10.1109/IJCSS.2011.13","https://doi.org/10.1109/IJCSS.2011.13"
"1571829033-7677","https://doi.org/10.1109/TSC.2015.2491285","View Article","https://ieeexplore.ieee.org/document/8758417","10.1109/ACCESS.2019.2927729","https://doi.org/10.1109/ACCESS.2019.2927729"
"1571837466-9165","https://doi.org/10.1109/TSC.2016.2584058","View Article","https://ieeexplore.ieee.org/document/8794834","10.1109/ACCESS.2019.2934898","https://doi.org/10.1109/ACCESS.2019.2934898"
"1571866831-12581","https://doi.org/10.1109/SCC.2010.70","View Article","https://ieeexplore.ieee.org/document/8035000","10.1109/SCC.2017.47","https://doi.org/10.1109/SCC.2017.47"
"1571834775-8698","https://doi.org/10.1109/TSC.2011.31","View Article","https://ieeexplore.ieee.org/document/8685589","10.1109/ICCNC.2019.8685589","https://doi.org/10.1109/ICCNC.2019.8685589"
"1571839862-9590","https://doi.org/10.1109/TSC.2013.46","View Article","https://ieeexplore.ieee.org/document/8495768","10.1109/SERVICES.2018.00016","https://doi.org/10.1109/SERVICES.2018.00016"
"1571845206-10082","https://doi.org/10.1109/TSC.2008.17","View Article","https://ieeexplore.ieee.org/document/6133666","10.1109/GLOCOM.2011.6133666","https://doi.org/10.1109/GLOCOM.2011.6133666"
"1571844085-9978","https://doi.org/10.1109/TSC.2010.21","View Article","https://ieeexplore.ieee.org/document/7811386","10.1109/BIGDSE.2016.016","https://doi.org/10.1109/BIGDSE.2016.016"
"1571876928-13394","https://doi.org/10.1109/SCC.2013.75","View Article","https://ieeexplore.ieee.org/document/8034961","10.1109/SCC.2017.10","https://doi.org/10.1109/SCC.2017.10"
"1571832746-8338","https://doi.org/10.1109/TSC.2016.2599878","View Article","https://ieeexplore.ieee.org/document/8667305","10.1109/JSAC.2019.2904367","https://doi.org/10.1109/JSAC.2019.2904367"
"1571825637-7079","https://doi.org/10.1109/TSC.2010.23","View Article","https://ieeexplore.ieee.org/document/6976101","10.1109/ICSME.2014.57","https://doi.org/10.1109/ICSME.2014.57"
"1571857989-11728","https://doi.org/10.1109/TSC.2011.11","View Article","https://ieeexplore.ieee.org/document/6903162","10.1109/COMPSACW.2014.68","https://doi.org/10.1109/COMPSACW.2014.68"
"1571853471-10950","https://doi.org/10.1109/TSC.2015.2491287","View Article","https://ieeexplore.ieee.org/document/7572191","10.1109/TSC.2016.2611578","https://doi.org/10.1109/TSC.2016.2611578"
"1571847113-10274","https://doi.org/10.1109/TSC.2016.2598335","View Article","https://ieeexplore.ieee.org/document/8384183","10.1109/ANTS.2017.8384183","https://doi.org/10.1109/ANTS.2017.8384183"
"1571859922-11909","https://doi.org/10.1109/TSC.2014.2370642","View Article","https://ieeexplore.ieee.org/document/7366981","10.1109/MASS.2015.97","https://doi.org/10.1109/MASS.2015.97"
"1571845899-10152","https://doi.org/10.1109/TSC.2011.35","View Article","https://ieeexplore.ieee.org/document/7195595","10.1109/ICWS.2015.60","https://doi.org/10.1109/ICWS.2015.60"
