web-scraper-order,web-scraper-start-url,authors,authors-href,affiliation,topics
"1571793989-986","https://doi.org/10.1109/TSC.2015.2413401","Pascal Poizat","https://ieeexplore.ieee.org/author/37536153400","Université Paris Ouest, Nanterre, France","formal specification,"
"1571842892-9872","https://doi.org/10.1109/SCC.2009.13","Patrick Hennig","https://ieeexplore.ieee.org/author/37543796700","Hasso-Plattner-Inst.","text analysis,"
"1571871960-13017","https://doi.org/10.1109/SCC.2016.134","Shivali Agarwal","https://ieeexplore.ieee.org/author/37068318100","IBM Res., Bangalore, India","DP management,"
"1571812767-4673","https://doi.org/10.1109/TSC.2014.2376563","Xiaolin Chang","https://ieeexplore.ieee.org/author/37085802160","Beijing Key Laboratory of Security and Privacy in Intelligent Transportation","stochastic processes,"
"1571867024-12594","https://doi.org/10.1109/SCC.2017.30","Qiang Chen","https://ieeexplore.ieee.org/author/37086025251","null","cloud computing,"
"1571816427-5442","https://doi.org/10.1109/SCC.2015.50","Haresh Dagale","https://ieeexplore.ieee.org/author/37670696100","Department of Electronic Systems Engineering","Internet of Things,"
"1571847420-10312","https://doi.org/10.1109/SCC.2009.65","Mydhili K. Nair","https://ieeexplore.ieee.org/author/37409828800","Dept. of I.S.E.","Web services,"
"1571800055-2381","https://doi.org/10.1109/TSC.2016.2594760","Jianguo Yao","https://ieeexplore.ieee.org/author/37406640700","School of Software","resource allocation,"
"1571812033-4528","https://doi.org/10.1109/TSC.2015.2469292","Miika Komu","https://ieeexplore.ieee.org/author/37296833000","Ericsson, Kirkkonummi, Finland","cloud computing,"
"1571882061-13843","https://doi.org/10.1109/ICWS.2009.92","Kai Koskimies","https://ieeexplore.ieee.org/author/37282898900","Dept. of Pervasive Comput.","software architecture,"
"1571814015-4967","https://doi.org/10.1109/TSC.2015.2459703","Fabrizio M. Maggi","https://ieeexplore.ieee.org/author/37704165100","University of Tartu","business data processing,"
"1571823598-6747","https://doi.org/10.1109/SCC.2013.13","Marco Comerio","https://ieeexplore.ieee.org/author/37658155200","Dept. of Inf.","Internet,"
"1571854163-11031","https://doi.org/10.1109/SCC.2017.72","Radosław Matusiak","https://ieeexplore.ieee.org/author/37086047150","null","cloud computing,"
"1571884497-14031","https://doi.org/10.1109/ICWS.2006.108","Jamie Hillman","https://ieeexplore.ieee.org/author/37273023100","Lancaster University, UK","Web services,"
"1571802102-2852","https://doi.org/10.1109/TSC.2012.27","Guobing Zou","https://ieeexplore.ieee.org/author/37605660000","Shanghai University","Web services,"
"1571811749-4454","https://doi.org/10.1109/TSC.2011.19","Nabil Adam","https://ieeexplore.ieee.org/author/37358291100","Rutgers Institute for Data Science","data privacy,"
"1571845929-10156","https://doi.org/10.1109/SCC.2011.65","Markus Luckey","https://ieeexplore.ieee.org/author/37545670400","University of Paderborn, Germany","formal specification,"
"1571847592-10333","https://doi.org/10.1109/SCC.2008.84","Manoj Khangaonkar","https://ieeexplore.ieee.org/author/38096446700","null","Web services,"
"1571883094-13923","https://doi.org/10.1109/ICWS.2008.96","Samir Salibi","https://ieeexplore.ieee.org/author/37870214400","null","Web services,"
"1571864410-12362","https://doi.org/10.1109/SCC.2009.27","Damien Fournier","https://ieeexplore.ieee.org/author/38110478200","LIFL","distributed object management,"
"1571824749-6920","https://doi.org/10.1109/SCC.2005.11","Qiaoming Zhu","https://ieeexplore.ieee.org/author/37276722100","Soochow University","data mining,"
"1571836493-9007","https://doi.org/10.1109/SCC.2016.17","Georgiana Copil","https://ieeexplore.ieee.org/author/37546381300","Inst. of Inf. Syst.","cloud computing,"
"1571879790-13662","https://doi.org/10.1109/ICWS.2018.00058","Bing Huang","https://ieeexplore.ieee.org/author/37086461839","null","Internet of Things,"
"1571818610-5849","https://doi.org/10.1109/SCC.2016.43","Zoltán Ádám Mann","https://ieeexplore.ieee.org/author/37586852900","University of Duisburg-Essen","cloud computing,"
"1571820649-6223","https://doi.org/10.1109/SCC.2008.16","Ramya Ravichandar","https://ieeexplore.ieee.org/author/37297096000","Virginia Polytech. Inst. & State Univ., Blacksburg, VA","formal specification,"
"1571805883-3878","https://doi.org/10.1109/TSC.2009.17","Hessem S. Sarjoughian","https://ieeexplore.ieee.org/author/37271641100","Arizona Center for Integrative Modeling & Simulation","formal specification,"
"1571801433-2659","https://doi.org/10.1109/TSC.2014.2304729","Yunxin Liu","https://ieeexplore.ieee.org/author/37086191701","Microsoft Research, Beijing, China","Internet,"
"1571887021-14235","https://doi.org/10.1109/ICWS.2005.15","Xiaobo Zhou","https://ieeexplore.ieee.org/author/37280488500","University of Colorado, Colorado Springs","resource allocation,"
"1571892449-14711","https://doi.org/10.1109/ICWS.2016.48","Qiong Gu","https://ieeexplore.ieee.org/author/37085859159","Int. Sch. of Software","Internet,"
"1571862256-12155","https://doi.org/10.1109/SCC.2011.11","Xianzhi Wang","https://ieeexplore.ieee.org/author/37859885300","Sch. of Comput. Sci. & Technol.","Web services,"
"1571865029-12419","https://doi.org/10.1109/SERVICES.2007.6","Yosuke Ozawa","https://ieeexplore.ieee.org/author/37940964600","IBM Tokyo Research Laboratory","business data processing,"
"1571873864-13136","https://doi.org/10.1109/ICWS.2018.00044","Chen Liu","https://ieeexplore.ieee.org/author/37086460998","null","Web services,"
"1571817465-5630","https://doi.org/10.1109/SCC.2004.1358060","Yongtae Shin","https://ieeexplore.ieee.org/author/37279497900","Dept. of Comput., Soongsil Univ., South Korea","IP networks,"
"1571846524-10212","https://doi.org/10.1109/SCC.2009.45","Ning Fu","https://ieeexplore.ieee.org/author/38113604200","Distrib. & Trusted Comput. Lab.","Web services,"
"1571856495-11585","https://doi.org/10.1109/SCC.2004.1358042","Lu Caijun","https://ieeexplore.ieee.org/author/37282983800","Sch. of Comput. Eng. & Sci., Shanghai Univ. of Technol., China","grid computing,"
"1571797590-1695","https://doi.org/10.1109/TSC.2016.2589247","","https://orcid.org/0000-0002-9433-7725","null","null"
"1571829926-7829","https://doi.org/10.1109/SCC.2006.8","Jakka Sairamesh","https://ieeexplore.ieee.org/author/37282638600","IBM Research Division","electronic commerce,"
"1571820109-6111","https://doi.org/10.1109/SCC.2004.1358037","M.D. Williams","https://ieeexplore.ieee.org/author/37268436600","null","Internet,"
"1571803043-3073","https://doi.org/10.1109/TSC.2016.2542805","Ke Ning","https://ieeexplore.ieee.org/author/37832339300","National Enterprise Internet Services Supporting Software Engineering Research Center","graph theory,"
"1571857100-11651","https://doi.org/10.1109/SCC.2008.152","Jordi Guitart","https://ieeexplore.ieee.org/author/37300097500","Barcelona Supercomputing Center and Universitat Politecnica de Catalunya - Barcelona Tech., Barcelona, Spain","cloud computing,"
"1571811327-4361","https://doi.org/10.1109/TSC.2009.27","Stefan Fink","https://ieeexplore.ieee.org/author/38099146700","University of Hamburg, Hamburg","Web services,"
"1571830438-7933","https://doi.org/10.1109/SCC.2016.72","Antonella Longo","https://ieeexplore.ieee.org/author/37542866200","Dept. of Innovation Engineering","mobile computing,"
"1571814312-5028","https://doi.org/10.1109/TSC.2015.2497241","Junwei Cao","https://ieeexplore.ieee.org/author/37308987300","Tsinghua University","distributed power generation,"
"1571813258-4790","https://doi.org/10.1109/TSC.2012.32","Yuezhi Zhou","https://ieeexplore.ieee.org/author/37532959600","Tsinghua University","approximation theory,"
"1571804446-3491","https://doi.org/10.1109/TSC.2016.2597137","Thanasis Loukopoulos","https://ieeexplore.ieee.org/author/37282886000","University of Thessaly","cloud computing,"
"1571847549-10330","https://doi.org/10.1109/SCC.2004.1358019","C. Lin","https://ieeexplore.ieee.org/author/37278410900","Macquarie University, Sydney, Australia","mobile agents,"
"1571880324-13702","https://doi.org/10.1109/ICWS.2006.29","Jennifer Eakins","https://ieeexplore.ieee.org/author/37832423100","University of California San Diego","Web services,"
"1571867418-12626","https://doi.org/10.1109/SCC.2008.153","Jimeng Sun","https://ieeexplore.ieee.org/author/37281417100","IBM T.J. Watson Research Center, Hawthorne","data analysis,"
"1571882438-13870","https://doi.org/10.1109/ICWS.2004.1314722","M. Schaerf","https://ieeexplore.ieee.org/author/37283357600","DIAG","Boolean functions,"
"1571870460-12901","https://doi.org/10.1109/SCC.2014.28","Zhongmou Li","https://ieeexplore.ieee.org/author/38007013700","MSIS Dept.","recommender systems,"
"1571855285-11213","https://doi.org/10.1109/SCC.2018.00022","Alberto Simioni","https://ieeexplore.ieee.org/author/37086462964","null","business data processing,"
"1571792921-356","https://doi.org/10.1109/TSC.2013.22","Akshay Narayan","https://ieeexplore.ieee.org/author/38235572500","Sch. of Comput.","cloud computing,"
"1571871769-13005","https://doi.org/10.1109/SCC.2016.113","Sara Hassan","https://ieeexplore.ieee.org/author/37085497599","Sch. of Comput. Sci.","software architecture,"
"1571799725-2292","https://doi.org/10.1109/TSC.2018.2878591","Yiming Zhang","https://ieeexplore.ieee.org/author/37676458200","School of Computer","Web services,"
"1571832799-8348","https://doi.org/10.1109/SCC.2009.43","Gaëtan Rey","https://ieeexplore.ieee.org/author/37411787100","CNRS","ubiquitous computing,"
"1571812216-4570","https://doi.org/10.1109/TSC.2014.2310195","Panos Vassiliadis","https://ieeexplore.ieee.org/author/37276650400","Dept. of Computer Science and Engineering, Univ. Ioannina, Greece","data mining,"
"1571817508-5638","https://doi.org/10.1109/SCC.2013.17","Simon Miles","https://ieeexplore.ieee.org/author/37550112300","Dept. of Inf.","service-oriented architecture,"
"1571827368-7386","https://doi.org/10.1109/SCC.2009.33","Qin Tang","https://ieeexplore.ieee.org/author/38112287500","Xi'an Jiao Tong Univ., Xi'an, China","business data processing,"
"1571833975-8539","https://doi.org/10.1109/SCC.2007.14","Yin Hua Li","https://ieeexplore.ieee.org/author/37934413200","CSE","Web services,"
"1571855332-11230","https://doi.org/10.1109/SERVICES.2007.30","Pieter Adriaans","https://ieeexplore.ieee.org/author/37658437900","Comput. Sci. Dept., Univ. of Amsterdam, Amsterdam","codes,"
"1571891623-14619","https://doi.org/10.1109/ICWS.2009.15","Yuhui Wu","https://ieeexplore.ieee.org/author/38009965300","IBM China Investment Company Limited","Web services,"
"1571882525-13876","https://doi.org/10.1109/ICWS.2014.101","Di Li","https://ieeexplore.ieee.org/author/37085461476","Sch. of Comput. & Commun. Eng.","Web services"
"1571815161-5194","https://doi.org/10.1109/SCC.2011.10","Jian Hui","https://ieeexplore.ieee.org/author/37890581100","Dept. of Comput. Sci.","Web services,"
"1571831039-8034","https://doi.org/10.1109/SCC.2011.54","Mohammed AbuJarour","https://ieeexplore.ieee.org/author/37847175000","Hasso-Plattner-Institut, University of Potsdam, Germany","Web services,"
"1571841355-9720","https://doi.org/10.1109/SCC.2017.19","Hongchao Li","https://ieeexplore.ieee.org/author/37086127288","null","Internet,"
"1571797326-1560","https://doi.org/10.1109/TSC.2018.2837699","","https://orcid.org/0000-0003-4239-2009","null","null"
"1571801887-2765","https://doi.org/10.1109/TSC.2016.2631521","Tingting Liang","https://ieeexplore.ieee.org/author/37085379451","Zhejiang University, Hangzhou, China","recommender systems,"
"1571835018-8764","https://doi.org/10.1109/SCC.2005.109","J.L. de Miguel","https://ieeexplore.ieee.org/author/37566117700","SINBAD Res. Group, Tech. Univ. of Madrid, Spain","information dissemination,"
"1571844145-9985","https://doi.org/10.1109/SCC.2016.55","Yutaka Koshiba","https://ieeexplore.ieee.org/author/37085729473","Sch. of Comput. Sci. & Eng.","Big Data,"
"1571799226-2126","https://doi.org/10.1109/TSC.2016.2569082","Shu-Fang Wang","https://ieeexplore.ieee.org/author/37085515097","Henan Polytechnic University, Jiaozuo, China","Internet,"
"1571890330-14499","https://doi.org/10.1109/ICWS.2018.00035","Qingyang Wang","https://ieeexplore.ieee.org/author/37085446726","Comput. Sci. & Eng.","cloud computing,"
"1571796002-1200","https://doi.org/10.1109/TSC.2013.52","Jogesh K. Muppala","https://ieeexplore.ieee.org/author/37268143800","Clearwater Bay, Kowloon, Hong Kong","cloud computing,"
"1571798388-1916","https://doi.org/10.1109/TSC.2010.53","Sharad Singhal","https://ieeexplore.ieee.org/author/37274840700","Hewlett Packard Labs","business data processing,"
"1571864812-12396","https://doi.org/10.1109/SCC.2008.143","Gerald C. Gannod","https://ieeexplore.ieee.org/author/37271336000","Department of Computer Science","computer science education,"
"1571842332-9817","https://doi.org/10.1109/SCC.2010.74","Mariana Lopez","https://ieeexplore.ieee.org/author/37532071500","Carnegie Melon, Funchal, Portugal","Web services,"
"1571883906-13981","https://doi.org/10.1109/ICWS.2010.11","Chun'e Ma","https://ieeexplore.ieee.org/author/37538031500","Emerging Technol. Inst.","Web services,"
"1571813222-4774","https://doi.org/10.1109/TSC.2016.2587260","Xuan Lu","https://ieeexplore.ieee.org/author/37085394292","Key Laboratory of High Confidence Software Technologies","mobile computing,"
"1571822004-6461","https://doi.org/10.1109/SCC.2008.11","Yoji Yamato","https://ieeexplore.ieee.org/author/37838472800","NTT Network Service Systems Laboratories","Internet of Things,"
"1571822074-6475","https://doi.org/10.1109/SCC.2017.63","Ting He","https://ieeexplore.ieee.org/author/37086048014","null","business data processing,"
"1571887807-14308","https://doi.org/10.1109/ICWS.2009.22","Dominik Seiler","https://ieeexplore.ieee.org/author/37543093400","Department of Mathematics and Computer Science","Web services,"
"1571883017-13915","https://doi.org/10.1109/ECOWS.2005.11","A. Kaliontzoglou","https://ieeexplore.ieee.org/author/37946735500","University of Piraeus","ISO standards,"
"1571848157-10387","https://doi.org/10.1109/SERVICES.2007.65","Julia Kuck","https://ieeexplore.ieee.org/author/37300110900","University of Bonn Germany","Web services,"
"1571826845-7295","https://doi.org/10.1109/SCC.2005.57","P. Donachy","https://ieeexplore.ieee.org/author/37424542300","Sch. of Comput. Sci., Queens Univ., Belfast","grid computing,"
"1571891630-14621","https://doi.org/10.1109/ICWS.2013.14","Ignacio Silva-Lepe","https://ieeexplore.ieee.org/author/38270013900","T.J. Watson Res. Center","Web services,"
"1571842592-9843","https://doi.org/10.1109/SCC.2011.21","Xiao-cong Zhou","https://ieeexplore.ieee.org/author/37559475000","Sch. of Inf. Sci. & Technol.","Petri nets,"
"1571813413-4820","https://doi.org/10.1109/TSC.2012.15","Michael Smit","https://ieeexplore.ieee.org/author/37674460000","School of Information Management","data analysis,"
"1571887167-14252","https://doi.org/10.1109/ICWS.2016.38","Annapaola Marconi","https://ieeexplore.ieee.org/author/37563950800","Fondazione Bruno Kessler Trento, Trento, Italy","smart cities,"
